ID,District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield
432,Ahmedabad,Kharif,2004,Other kharif pulses,27.93464052,15.7,40.0,0.743458077,0.950262555,68.44052288,-0.919108131,-0.126934293,20.96666667,-1.98698988,3.35498438,5.537908497,4.487041673999999,3.35498438,3.0405228760000003,0.625
2169,Rewari,Rabi,2003,Barley,21.34590164,1.7,43.7,-0.145851265,-1.05957965,56.28123862,0.079960466,-1.1298678290000002,11.24826958,0.428194994,-0.980826938,1.447540984,5.658550274,35.14146006,1.980327869,2.403846154
927,Dharwad,Whole year,1999,Tobacco,24.18983516,13.3,41.2,0.657767346,0.138167083,72.78956044,-1.072077299,0.35573006700000004,18.59313187,-0.974107023,-0.227557713,,,,3.775,0.5
2630,Banglore,Whole year,2001,Black pepper,27.35631868,23.3,31.1,-0.087404173,-0.376810564,73.23846154,-1.131344559,1.15927486,22.12445055,-0.929414257,0.391204538,2.022802198,5.495140335,35.93095586,5.953296703,2.4
2818,Jalna,Rabi,2002,Safflower,26.41413613,9.8,42.8,0.646183463,0.099033763,50.81500873,0.460952159,-1.134426766,14.02356021,-0.071131112,-0.922309165,1.813089005,6.641098424,54.60847928,2.853752182,0.64
1266,Dharwad,Whole year,1997,Garlic,26.14587912,15.2,40.6,0.537010395,-0.403752297,56.95467033,-0.013287562,-1.38139041,15.98461538,-0.8124118440000001,-0.029147487000000007,3.211944444,11.25770888,3.2793499510000004,3.350274725,0.58
2802,Tonk,Kharif,2001,Arhar/tur,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,,,-0.759087745,3.519512195,1.21
1334,Banswara,Whole year,2001,Potato,28.17506849,10.5,42.4,-0.021455468,-0.37959197,39.5569863,0.73791843,-0.687871937,11.07479452,0.16309546,-1.232992129,,,-1.232992129,3.205479452,2.0
8,Gulberga,Summer,2004,Sunflower,28.71639344,16.1,41.5,0.009805263,-0.848559118,48.53688525,0.402157286,-1.288342785,15.42131148,-0.216475037,-1.017080202,1.417213115,3.891425651,-1.017080202,2.717213115,0.44
671,Jalna,Rabi,2012,Rapeseed & mustard,26.65205047,10.3,46.5,0.350765801,-0.963887357,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,,,,4.129337539,0.3
1557,Tonk,Rabi,2000,Linseed,29.41138211,20.4,43.7,0.7121643540000001,-0.08800941400000001,59.3,-0.21078797,-1.260130217,19.49756098,-0.701802082,-0.078081818,,,-0.078081818,3.16504065,0.25
731,Coimbatore,Whole year,2011,Turmeric,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,,,,3.038736264,11.38
1603,Bhagalpur,Rabi,2010,Wheat,13.07013699,-7.8,32.5,-0.319810429,-1.244013187,52.69917808,0.089600294,-1.145533533,2.573424658,0.134897093,-0.928896636,,,-0.928896636,2.596438356,2.58
1863,Banglore,Kharif,2006,Gram,25.58333333,18.9,33.9,0.204149577,-0.572669181,73.22314815,-0.35142465700000003,-0.062270647,20.41388889,-2.02788537,10.90966149,10.61203704,3.99566528,18.32611812,4.37962963,0.13
2823,Coimbatore,Kharif,2004,Groundnut,25.05197368,18.4,32.7,0.07890288,-0.543520922,72.20592105,-0.029512646,-0.7844321059999999,19.63486842,-0.752274097,2.071633382,6.8085526320000005,2.807841713,9.112072053,4.668421053,1.27
1182,Coimbatore,Whole year,2008,Moong,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.350623353,-0.033748776,20.06263736,-1.104196466,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,0.72
461,Ahmedabad,Rabi,1997,Rapeseed & mustard,23.4220339,11.1,37.5,0.606618091,0.764189234,30.37288136,1.6596601869999998,6.428913552000001,4.493220339,-0.22528694,0.294632601,0.145762712,7.469648758,0.294632601,2.208474576,1.044444444
874,Gulberga,Kharif,2004,Horse-gram,25.16829268,35.3,19.6,0.778093617,0.008942609,75.16422764,-0.6882855290000001,-0.516241689,20.32601626,-0.890245175,0.319471053,4.516260163,2.447044111,0.319471053,4.150406503999998,0.24
2415,Banswara,Kharif,2008,Maize,26.99512195,14.6,40.8,0.979617743,0.8570249809999999,70.60081301,-0.654625063,-0.351846341,20.73577236,-1.651449815,2.483230716,,,2.483230716,3.479674797,2.13
865,Tonk,Kharif,1999,Soyabean,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.0203252,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,,,-0.908993375,3.513821138,1.27
736,Dharwad,Kharif,2011,Niger seed,25.74555556,20.7,41.5,0.5380284989999999,-0.982832787,77.01444444,-1.034927142,-0.239948528,21.25222222,-0.910521058,1.303033054,,,,4.69,0.27
393,Banglore,Rabi,2008,Rice,26.4417103,10.2,47.5,0.595675349,-0.283261794,46.86596859,0.287425154,-1.180703756,12.45113438,-0.290005521,-0.874772311,1.858115183,5.318550538,32.8969858,3.646247818,2.17
110,Ahmedabad,Kharif,2012,Groundnut,,12.2,47.2,,,,,,,,,,,,,1.5
663,Banglore,Kharif,2003,Arhar/tur,24.36851852,17.0,32.9,0.7871921,1.6150583,83.77037037,-2.569036421,7.541343563,21.39259259,-2.138035312,5.771806547000001,6.124074074,4.433394993,26.12874594,3.284259259,0.4
172,Gulberga,Kharif,2001,Jowar,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.937152866,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,0.92
1788,Indore,Whole year,2007,Potato,26.04203297,8.2,43.5,-0.024875481,-0.292127028,49.42087912,-1.3003602909999998,0.493824375,13.13104396,0.027064611,-1.316497732,2.143956044,77.10925203,7.377355379,2.607967033,14.39
404,Banglore,Rabi,2001,Gram,26.56265271,9.8,42.8,0.451374073,-0.063311933,46.01116928,0.719164895,-0.8310642420000001,12.55863874,0.172686635,-1.194958964,1.659860384,5.626261966,37.26182762,2.837521815,0.58
770,Banswara,Whole year,2001,Sannhamp,28.17506849,10.5,42.4,-0.021455468,-0.37959197,39.5569863,0.73791843,-0.687871937,11.07479452,0.16309546,-1.232992129,,,-1.232992129,3.205479452,0.19
379,Banswara,Rabi,1997,Rapeseed & mustard,21.76333333,13.4,32.5,0.612006103,-0.7104629709999999,28.98333333,1.262760445,0.89715529,2.52,0.624198884,-0.6077764489999999,,,-0.6077764489999999,2.393333333,1.0
810,Banswara,Whole year,2008,Sugarcane,26.72630137,9.8,43.9,0.17081911600000002,-0.36206429,48.37616438,0.616785745,-0.747995258,13.59671233,0.009002378,-1.192289427,,,-1.192289427,2.924383562,37.25
659,Bhagalpur,Whole year,2000,Sugarcane,12.72794521,-7.3,34.9,-0.194471019,-1.190278044,55.85534247,-0.048152166,-0.94320761,3.284657534,0.397053398,-0.889444149,,,-0.889444149,2.633424658,35.21
2749,Jalna,Summer,2009,Groundnut,31.26896552,19.2,47.5,0.015274097,-0.7285570020000001,34.55689655,0.832212796,-0.5133119279999999,11.97241379,0.051434676,-1.278540639,0.452586207,3.968645209,16.39366754,4.789655172,1.0
658,Jalna,Rabi,2008,Sunflower,26.4417103,10.2,47.5,0.595675349,-0.283261794,46.86596859,0.287425154,-1.180703756,12.45113438,-0.290005521,-0.874772311,1.858115183,5.318550538,32.8969858,3.646247818,0.56
666,Ahmedabad,Rabi,2010,Rapeseed & mustard,25.44768212,13.1,42.0,-0.011995991,-0.686300118,35.22649007,0.848923832,0.489039636,7.943046357999999,0.13216088,-0.5773184610000001,,,-0.5773184610000001,2.694701987,1.583333333
632,Coimbatore,Whole year,1997,Banana,25.66126374,14.4,37.7,0.347260931,0.17198915399999998,66.48214286,-0.547104348,-0.6831929090000001,18.58736264,-1.294170794,1.307984407,5.085714286,2.195893884,4.533216811,3.428571429,39.34
2775,Banswara,Rabi,2006,Linseed,25.67032967,12.1,37.7,-0.013322758999999998,-0.798186567,32.14615385,1.897581978,3.33925097,6.961538462,0.425440124,0.565339896,,,0.565339896,2.2934065930000003,0.81
2439,Ahmedabad,Kharif,2005,Bajra,29.03660131,21.4,40.2,0.38775255,-0.232325057,64.1254902,-0.419367681,-1.170781157,20.65947712,-1.337119937,1.20230288,7.939869281,3.999840663,1.20230288,3.2686274510000004,0.78238342
2403,Dharwad,Whole year,2003,Potato,25.22554945,13.6,38.7,1.148747743,0.80273475,64.54148352,-0.447014704,-1.272638629,17.20247253,-0.835978456,-0.501375794,2.154945055,31.71089281,5.101085484,3.179395604,0.03
2781,Tonk,Rabi,2004,Linseed,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.103311614,22.35284553,-1.759880923,3.439762539,,,3.439762539,3.050406504,0.22
1623,Gulberga,Rabi,2009,Dry chillies,23.37438017,12.4,36.8,-0.16264044,0.168187668,63.28347107,0.203716622,-0.33570878200000004,15.78760331,-0.229797385,-0.038660452000000005,,,-0.038660452000000005,2.862809917,2.98
2730,Jaipur,Kharif,2008,Arhar/tur,28.13902439,17.1,43.8,1.563501932,1.730665243,67.09837398,-0.8590241829999999,-0.625347553,20.3804878,-1.336807502,0.405499702,,,0.405499702,2.856910569,1.39
2761,Jalna,Kharif,2008,Urad,25.07333333,18.3,34.5,-0.008772755,-0.8910379390000001,75.95833333,0.022662861,-0.8079331009999999,20.565,-0.914049027,1.769225061,6.293333333,2.757376692,7.725011633999999,6.635,0.13
2449,Hisar,Whole year,1998,Potato,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.361099779,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,14.0
532,Tonk,Kharif,2005,Arhar/tur,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.099452983,,,-0.099452983,3.173170732,0.73
2258,Hisar,Kharif,2011,Sesamum,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,,,0.309486352,2.988387097,0.71
2809,Jalna,Kharif,2001,Jowar,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,1.23
634,Jalna,Rabi,2009,Sunflower,25.92216405,12.1,47.5,0.62625598,-0.422665063,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,0.6
1818,Ahmedabad,Kharif,2011,Sesamum,28.64117647,12.5,44.0,1.7694845019999998,3.65907056,76.14771242,-0.6891763390000001,-0.630238353,23.92679739,-1.477530842,1.333825139,,,1.333825139,4.318954248,0.4375
669,Coimbatore,Kharif,2011,Rice,24.28223684,20.0,33.0,0.484985437,0.297475309,80.62039474,-0.299283942,0.248592122,20.75657895,0.306488921,-0.372587691,,,,4.184868421,3.99
1078,Bhagalpur,Kharif,1998,Arhar/tur,20.59918699,8.9,34.8,0.4395988420000001,0.058014689,70.97317073,-1.286779059,0.166047592,14.10894309,-0.898441136,-0.420232007,,,-0.420232007,2.401626016,1.5
2020,Banglore,Rabi,2011,Groundnut,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.212832989,,,,3.662303665,0.82
817,Dharwad,Kharif,2003,Niger seed,25.33444444,18.7,34.6,1.09722692,0.6890399209999999,79.23,-1.06075312,0.602539036,21.44888889,-0.7076593859999999,0.636466642,5.19,10.07525461,2.954369664,4.173333333,0.24
1505,Jaipur,Kharif,2007,Cotton,29.46097561,16.6,44.4,0.727876871,-0.352630649,62.16178862,-0.34239442200000003,-1.131818954,20.35528455,-1.085451944,0.779194009,,,0.779194009,3.25203252,0.4
1939,Hisar,Rabi,2005,Peas & beans (pulses),30.13806452,11.3,45.0,-0.157121809,-0.750193584,48.23354839,0.319082001,-1.062393986,16.68193548,-0.671936138,-0.412657216,2.568387097,3.796404514,-0.412657216,2.23483871,0.87
1239,Banglore,Whole year,2012,Black pepper,27.69380531,25.1,30.0,-0.292542256,-0.8298939359999999,76.75733333,-0.6317600760000001,-0.6994967559999999,23.29955556,-0.524708651,-0.883965352,,,,5.696444444,3.0
449,Gulberga,Whole year,2010,Mesta,27.03178082,10.7,48.5,0.701059007,-0.390273235,61.46657534,-0.5402543439999999,-1.08225412,17.62767123,-0.955262225,-0.064868624,,,-0.064868624,4.140273973,1.07
76,Banswara,Kharif,2005,Castor seed,29.34471545,18.5,45.4,1.218675678,2.5648693540000003,59.35365854,-0.190064073,-0.5661822360000001,19.95121951,-1.034155589,0.938689407,,,0.938689407,4.1308943089999985,0.23
2652,Banswara,Kharif,2000,Moong,27.9097561,21.2,41.0,0.808955784,0.016010208999999997,65.8203252,-0.499045868,-0.926846147,20.23821138,-0.909975488,0.445397029,,,0.445397029,4.0560975610000005,0.17
947,Rewari,Whole year,2001,Potato,23.02692308,0.8,45.1,-0.509426267,-0.79829359,53.60851648,0.282533466,-1.3980039780000002,11.975,0.01822615,-1.395157458,1.611263736,5.555887433,36.61877759,2.0027472530000003,0.0
180,Banswara,Kharif,2001,Urad,29.32439024,21.9,41.8,0.6149757060000001,0.298878122,61.03821138,-0.374288189,-0.726516583,20.24552846,-1.199166871,1.072330071,,,1.072330071,4.045528455,0.23
871,Jalna,Rabi,2006,Other  rabi pulses,26.35759162,11.5,41.9,0.36803911,-0.333823772,47.7052356,0.522441673,-0.791648233,13.22443281,-0.052693753,-1.040600236,2.64904014,8.128598947,81.7589545,2.956893543,0.29
2381,Tonk,Kharif,2011,Bajra,26.56504065,15.7,36.0,-0.202626609,0.193890867,79.59430894,-1.28792252,1.244558955,22.68780488,-1.350922598,1.779327418,5.008943089,2.188967388,1.779327418,3.019512195,1.03
1057,Indore,Whole year,2008,Garlic,25.52032967,6.0,46.8,-0.03472428,-0.335524606,50.90521978,-1.440109942,0.10003725,12.42747253,-0.412629878,-0.934250446,2.055494505,35.63880575,5.328682389,3.687087912,3.76
1968,Rewari,Whole year,2000,Dry chillies,23.57802198,1.9,41.6,-0.508591617,-1.03751804,48.60384615,0.465928723,-1.146762711,10.85357143,0.140136958,-1.465282301,1.425,6.438872864,49.33837151,2.129120879,0.0
977,Rewari,Kharif,2004,Bajra,28.02763158,13.5,43.2,-0.381449472,0.033978582,64.22302632,-0.5526445720000001,-0.762747159,19.89802632,-0.956173888,0.224148,2.555921053,3.79532033,14.57389039,2.127631579,1.548264158
2244,Ahmedabad,Whole year,2003,Guar seed,28.38931507,11.8,44.1,-0.32552722300000003,0.045382448,44.93561644,0.653231503,-0.876176952,13.78684932,-0.022941438,-1.187015991,1.373972603,7.664935152999999,-1.187015991,2.913972603,0.75
1771,Jalna,Summer,2010,Groundnut,31.52155172,17.2,47.1,-0.292280862,-1.032853956,35.7612069,0.934131804,-0.210375189,12.83448276,-0.090617924,-1.119963673,,,,5.014655171999999,1.0
2429,Gulberga,Kharif,2009,Sesamum,26.00243902,40.1,19.8,0.928044824,0.7739191320000001,74.61138211,-0.402714677,0.080079931,21.1195122,0.0425664,0.645082235,,,0.645082235,5.872357724,0.11
801,Tonk,Rabi,2001,Gram,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,,,-0.759087745,3.519512195,0.64
2460,Bhagalpur,Rabi,2000,Gram,12.72794521,-7.3,34.9,-0.194471019,-1.190278044,55.85534247,-0.048152166,-0.94320761,3.284657534,0.397053398,-0.889444149,,,-0.889444149,2.633424658,0.88
46,Indore,Rabi,2011,Mustard,16.92333333,6.9,28.9,-0.462712228,-0.930764923,41.08666667,0.920267594,1.020582703,3.256666667,0.255441756,-1.0259177590000002,,,,2.87,1.24
2237,Bhagalpur,Rabi,2008,Gram,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.943670721,,,-0.943670721,2.614794521,0.97
1988,Tonk,Kharif,2004,Niger seed,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.103311614,22.35284553,-1.759880923,3.439762539,,,3.439762539,3.050406504,0.18
191,Jalna,Kharif,2000,Niger seed,25.4826087,16.6,35.0,0.686813103,0.241149514,73.58478261,-0.365366486,-1.1346972359999998,20.26086957,-0.23522155600000005,-0.886378963,7.744565217000001,3.055690564,11.22299383,4.109782609,0.22
1689,Bhagalpur,Rabi,2008,Rapeseed & mustard,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.943670721,,,-0.943670721,2.614794521,1.67
1677,Coimbatore,Rabi,2000,Wheat,25.17595628,13.9,37.7,0.62317453,0.574386835,64.11639344,-0.326543901,-0.993547274,17.53588342,-0.8615397490000001,-0.01903157,3.726958106,2.773294535,7.971967823,3.313114754,0.5
2019,Coimbatore,Whole year,2007,Tapioca,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.443681319,2.721245605,7.836997563,3.5434065930000003,42.2
787,Coimbatore,Kharif,2000,Castor seed,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.001186751,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.947085418,3.481791104,4.519736842,0.36
612,Bhagalpur,Rabi,2008,Linseed,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.943670721,,,-0.943670721,2.614794521,0.85
322,Rewari,Whole year,2011,Onion,25.33159341,3.4,51.3,-0.14069298,-0.6979388609999999,50.13736264,0.129959759,-1.073782733,12.46263736,0.017464247,-1.338918657,,,,2.723351648,11.79775281
1987,Coimbatore,Whole year,2008,Onion,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.350623353,-0.033748776,20.06263736,-1.104196466,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,37.48
2308,Dharwad,Whole year,2000,Arecanut,25.68516484,15.0,43.0,1.164602305,0.5810656,58.67032967,-0.036834466,-1.576517142,15.88296703,-0.623429468,-0.8131417209999999,3.4156593410000005,24.92515199,4.463908088999999,3.308791209,1.41
1839,Coimbatore,Whole year,1997,Moong,25.66126374,14.4,37.7,0.347260931,0.17198915399999998,66.48214286,-0.547104348,-0.6831929090000001,18.58736264,-1.294170794,1.307984407,5.085714286,2.195893884,4.533216811,3.428571429,0.33
2047,Banswara,Whole year,2005,Coriander,28.15534247,8.0,45.4,-0.221553952,0.112045741,40.08356164,0.874297201,-0.16934123399999998,11.86520548,0.002105363,-0.981799761,,,-0.981799761,3.231506849,1.0
2417,Hisar,Kharif,2000,Urad,29.28193548,2.9,42.1,0.208760312,-0.013868134,52.61677419,0.06279692,-1.436760015,17.33354839,-0.885805953,-0.444589581,2.118064516,3.649214589,-0.444589581,1.996129032,0.93
2242,Hisar,Whole year,2004,Dry chillies,28.59806452,7.8,43.2,-0.5008830439999999,-0.390295939,57.44258065,-0.079472217,-1.018675599,18.46580645,-0.7736824640000001,-0.26148676,2.0645161290000003,5.00267586,-0.26148676,1.922580645,11.92
2371,Dharwad,Rabi,2011,Wheat,23.47888889,19.4,30.0,0.6823407020000001,0.537739285,86.89555556,-1.014855766,0.465314548,21.17666667,-1.053385799,1.319652895,,,,4.54,0.72
1430,Coimbatore,Kharif,1999,Sesamum,25.70394737,20.0,36.9,1.181141424,1.730646729,66.79210526,-1.093754072,1.552879628,18.85,-2.437714851,8.002811312999999,6.980263158,2.197077789,4.908669529,4.723684211,0.47
2119,Jalna,Rabi,2006,Rapeseed & mustard,26.35759162,11.5,41.9,0.36803911,-0.333823772,47.7052356,0.522441673,-0.791648233,13.22443281,-0.052693753,-1.040600236,2.64904014,8.128598947,81.7589545,2.956893543,0.25
2195,Dharwad,Kharif,1999,Cotton,25.01222222,19.2,39.7,1.485647613,1.358368075,74.91111111,-1.259815651,0.550318592,19.91555556,-1.594277208,1.85953609,6.954444444,10.48672863,3.203949762,4.544444444,0.71
309,Gulberga,Kharif,1998,Niger seed,26.0699187,41.5,16.2,1.90952952,4.518317597,74.83821138,-1.5681023509999998,2.630531043,20.90325203,-3.166159469,12.67771367,7.059349592999999,2.046571733,12.67771367,3.734146341,0.12
2348,Hisar,Kharif,2008,Castor seed,29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.320432219,-0.327270107,21.01612903,-0.949162772,0.248381106,3.173548387,3.46890267,0.248381106,2.8819354839999995,1.08
2505,Dharwad,Rabi,2007,Linseed,24.58111111,17.4,34.8,1.721024091,2.574109402,78.01333333,-1.873516657,3.108912174,20.34222222,-2.177090396,4.973370691,8.95,4.966012283,2.091170197,3.876666667,0.39
694,Hisar,Whole year,2006,Dry chillies,28.94516129,6.4,41.9,-0.237908932,-0.035743283,58.27741935,-0.231359145,-0.8508658159999999,19.25419355,-0.569329808,-0.829687651,2.016129032,4.213484181,-0.829687651,2.085806452,0.87
1012,Indore,Rabi,1999,Mustard,25.00333333,14.5,35.4,0.304359941,-0.535358481,45.95833333,-1.024354166,0.658577049,11.555,0.29233069300000003,-1.674363794,0.946666667,23.61153527,4.871116557,1.49,0.82
286,Hisar,Rabi,2008,Wheat,29.47419355,-0.1,47.2,0.613078815,0.6775666459999999,62.23870968,-0.320432219,-0.327270107,21.01612903,-0.949162772,0.248381106,3.173548387,3.46890267,0.248381106,2.8819354839999995,4.83
1626,Gulberga,Kharif,1999,Bajra,24.81463415,34.6,17.7,0.684924271,0.239803272,76.42357724,-0.692298454,-0.447392796,20.31869919,-0.457834861,-0.062850001,4.706504065,3.073050304,-0.062850001,4.384552846,0.72
2206,Dharwad,Whole year,2000,Garlic,25.68516484,15.0,43.0,1.164602305,0.5810656,58.67032967,-0.036834466,-1.576517142,15.88296703,-0.623429468,-0.8131417209999999,3.4156593410000005,24.92515199,4.463908088999999,3.308791209,0.58
2834,Coimbatore,Whole year,2007,Maize,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.443681319,2.721245605,7.836997563,3.5434065930000003,5.28
2580,Rewari,Kharif,2011,Cotton,29.11315789,15.1,51.3,0.96572189,1.028765552,68.88947368,-0.915842758,0.168258121,22.17828947,-1.251017568,0.595176554,,,,3.061184211,1.862197393
2219,Ahmedabad,Kharif,2002,Urad,29.33006536,16.5,40.0,0.513335156,-0.457862966,59.80457516,-0.4536728820000001,-0.931078253,19.50915033,-1.157442634,0.239474101,3.120915033,4.85565811,0.239474101,3.294117647,0.35714285700000004
2182,Jaipur,Kharif,2009,Bajra,29.34715447,18.7,43.3,0.803384186,-0.500556641,63.25365854,-0.537152165,-0.930829619,20.53739837,-1.285970147,1.291102494,,,1.291102494,3.112195122,0.75
1064,Coimbatore,Whole year,2006,Tapioca,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.219512833,18.58818681,-1.827887992,4.303297938,4.593406593,2.625723386,7.020914534,3.666758242,40.36
992,Gulberga,Rabi,2003,Other  rabi pulses,24.89504132,13.3,34.3,-0.298745268,-0.272592198,50.86859504,0.85181046,0.043102392,13.54049587,-0.222553241,-0.240255851,0.319834711,8.476361215,-0.240255851,2.520661157,0.1
2299,Ahmedabad,Rabi,2001,Wheat,26.10131579,10.0,40.3,0.28244511,-0.907219351,27.63618421,1.935683398,6.075671519,5.538157895,0.694431129,0.756782064,0.036184211,6.870254631,0.756782064,1.908552632,1.277777778
181,Gulberga,Rabi,1997,Rice,25.24916667,12.1,35.1,0.33586399,-1.122013566,54.5975,0.319386342,-1.031206149,14.83666667,-1.077353473,1.3745418980000002,1.561666667,3.436991211,1.3745418980000002,2.468333333,2.15
2797,Jalna,Kharif,2002,Sesamum,24.2326087,16.4,33.3,0.459986818,0.064124924,81.49347826,-1.102441632,0.8900686790000001,20.82608696,-1.276255773,2.485519548,6.3315217389999985,3.514111222,14.58812049,4.05326087,0.31
339,Coimbatore,Whole year,1998,Coriander,25.53928571,15.2,37.9,0.6033636520000001,0.486221728,70.23296703,-0.618595169,-0.636366537,19.44972527,-0.845146799,0.012842851,4.520054945,2.765857168,8.089163166,3.2054945060000004,0.18
625,Coimbatore,Whole year,2006,Moong,24.94835165,12.8,38.4,0.242190892,0.3782784420000001,68.86758242,-0.6942300440000001,0.219512833,18.58818681,-1.827887992,4.303297938,4.593406593,2.625723386,7.020914534,3.666758242,0.4
1981,Jalna,Summer,2000,Groundnut,29.74655172,16.4,43.2,0.181495189,-0.990131104,41.37068966,0.7105330409999999,-0.870065309,13.26982759,-0.04238765,-1.260962612,2.128448276,4.28770598,18.86161826,4.206896552,1.0
2317,Jaipur,Kharif,1999,Jowar,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.0203252,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,,,-0.908993375,3.513821138,0.04
2634,Indore,Rabi,2006,Mustard,25.80666667,15.5,36.8,0.31406549300000003,-0.932651709,48.54666667,-0.207049867,0.890463103,13.72333333,0.113972097,-0.582983619,0.36,20.78535736,4.539153067,1.855,1.01
474,Banswara,Kharif,2003,Rice,26.55121951,19.3,36.5,0.730351808,-0.058418842,77.20406504,-1.009420754,0.327088873,22.05365854,-1.185431948,2.561315095,,,2.561315095,3.267479675,0.83
1432,Gulberga,Kharif,2002,Niger seed,25.06666667,36.0,17.4,1.185747148,1.293744631,78.52682927,-1.233998662,0.869391438,20.95528455,-0.57642517,1.4787159019999998,4.372357724,3.4121364360000004,1.4787159019999998,3.865853659,0.12
1565,Bhagalpur,Rabi,2004,Wheat,13.38273973,-5.9,35.1,-0.043087455,-1.292444493,60.80246575,-0.331105812,-1.038876542,5.099726027,0.13803842300000002,-1.220693566,,,-1.220693566,2.63369863,1.29
1847,Banglore,Kharif,2005,Sunflower,25.67777778,18.5,35.0,0.354929848,-0.6522950989999999,71.82777778,-0.979715769,0.919261694,19.99351852,-2.023238885,5.063679571000001,9.423148148,2.272195275,5.02977903,4.221296296,0.73
2397,Banglore,Kharif,2010,Castor seed,25.07777778,19.5,32.6,-0.297339215,0.051316562,82.43240741,-0.5567392320000001,-0.375317097,21.88611111,-0.6888459859999999,0.8946796640000001,,,,5.019444444,0.84
1645,Dharwad,Rabi,2004,Gram,23.97444444,17.6,32.1,0.459487389,-0.347651798,75.34222222,-1.163603898,0.810751989,19.22222222,-2.067976733,5.236376674,5.648888889,7.049038039,2.680255525,3.953333333,0.45
2698,Tonk,Kharif,2009,Urad,29.34715447,18.7,43.3,0.803384186,-0.500556641,63.25365854,-0.537152165,-0.930829619,20.53739837,-1.285970147,1.291102494,,,1.291102494,3.112195122,0.3
1831,Coimbatore,Kharif,2003,Groundnut,25.13947368,18.5,36.1,0.99693563,0.895685005,75.64539474,-0.936873815,0.315998848,20.45,-1.049476634,1.188922236,7.470394737,2.675233227,8.160320665,4.253947368,0.9
2311,Coimbatore,Whole year,1999,Tapioca,25.28763736,14.6,37.4,0.719548552,0.495518149,63.48104396,-0.555743627,-0.499313121,17.45384615,-1.050582634,0.282854214,4.432417582,2.980905682,10.0232852,3.83489011,35.49
